0.0304525913,0.266309692,0
0.1244902728,0.0533654507,0
0.0963363585,0.2555174249,0
0.8377728989,0.9944584748,0
0.4070194511,0.0981540895,0
0.2426827559,0.1976625188,0
0.4389722732,0.5571100646,1
0.5786441504,0.8304451983,0
0.8201750249,0.7779058966,0
0.4251610672,0.0833172009,0
0.6378657915,0.175199779,1
0.2550180476,0.0779926935,0
0.121810162,0.5732130027,1
0.0283897534,0.1199184109,0
0.3082207608,0.4489718355,0
0.1300287189,0.7707763284,1
0.5504018869,0.4135722177,1
0.7182259094,0.4347594995,1
0.1386800623,0.7892720709,1
0.2694994987,0.574423706,1
0.6303385978,0.1560053414,1
0.0219733291,0.9656811463,1
0.9887320058,0.2481778194,1
0.5586953794,0.0996282204,1
0.6697541328,0.8222594548,0
0.8872153478,0.6986050762,0
0.5923376973,0.3567475638,1
0.2079468749,0.2875423932,0
0.8322407717,0.5850767584,0
0.9957329273,0.9616306305,0
0.6032382272,0.5726018222,0
0.127891322,0.3109109768,0
0.0237446304,0.8031912043,1
0.9163019327,0.1290161823,1
0.4144060376,0.4060990048,0
0.1034006257,0.5756426881,1
0.6558534194,0.6736360717,0
0.3939749871,0.8240709708,1
0.6088494883,0.9899417033,0
0.9958176177,0.3849841602,1
0.3821270464,0.3282444338,0
0.7411982604,0.1691985936,1
0.7099966282,0.6283231972,0
0.3293082736,0.0935867648,0
0.0337386193,0.2447249828,0
0.7870217755,0.4260786863,1
0.1221116382,0.4238405823,0
0.8143316459,0.8018143814,0
0.244440124,0.5722582297,1
0.8273406042,0.3010395975,1
0.7352043611,0.3886887419,1
0.0792701777,0.7971123658,1
0.8369457468,0.1795191591,1
0.0473906108,0.1465794636,0
0.134035062,0.2329834087,0
0.7893403381,0.9609682506,0
0.3840062777,0.189463882,0
0.2210979533,0.2014383223,0
0.6143351255,0.734835135,0
0.9937951514,0.5919861267,0
0.5668447897,0.4087278196,1
0.8166029026,0.3949398829,1
0.2796930052,0.6171071572,1
0.5771383025,0.4295945528,1
0.3502513262,0.3543697741,0
0.0075583677,0.2731633249,0
0.5749782507,0.4362750567,1
0.6198626532,0.8009353052,0
0.970038775,0.9295620002,0
0.1837103708,0.760547788,1
0.9149531328,0.9253506594,0
0.6224631613,0.8720553919,0
0.6720998799,0.6914222084,0
0.1094540396,0.8741131534,1
0.5530961065,0.3955877023,1
0.1416774632,0.6588614324,1
0.1998434863,0.1380877601,0
0.7704206433,0.3174623387,1
0.1842908666,0.1510882153,0
0.7493548008,0.2732565286,1
0.8321193604,0.8077540661,0
0.2750284906,0.8838939062,1
0.080170592,0.8073893778,1
0.9929252439,0.1127016592,1
0.6849957722,0.8802851322,0
0.2552170339,0.0511848382,0
0.6247798879,0.7310191656,0
0.7230788111,0.9916669729,0
0.4335862673,0.6504349427,1
0.7417446831,0.788973247,0
0.8290073958,0.4325439956,1
0.7692724943,0.5943549685,0
0.0749490301,0.9532164115,1
0.2451857721,0.1268679823,0
0.2695025422,0.236694252,0
0.7378385649,0.0326231427,1
0.1986789386,0.6594373737,1
0.6105820692,0.8045008342,0
0.5850741307,0.4022028978,1
0.999334798,0.103469001,1
0.115892019,0.124201246,0
0.8823001221,0.8654392739,0
0.0906351884,0.2213995417,0
0.0212549926,0.9283931281,1
0.6431284911,0.6670034545,0
0.6889524872,0.8207717132,0
0.0391419358,0.6876481956,1
0.7580068535,0.266768787,1
0.0404159984,0.807437175,1
0.0531731619,0.4205719316,0
0.0402997029,0.425195338,0
0.280332755,0.9306001452,1
0.8919983546,0.0247022837,1
0.9699487001,0.8365004124,0
0.1214739318,0.3289645409,0
0.6659283632,0.9305108491,0
0.111946466,0.8078617966,1
0.247388383,0.1833789441,0
0.1818281096,0.1129576289,0
0.6852677844,0.0653275305,1
0.3442717211,0.0365724139,0
0.5755336741,0.1900374188,1
0.1760029218,0.1251354322,0
0.3875416156,0.1936188249,0
0.8807320533,0.6370666224,0
0.8995274922,0.1254919545,1
0.3572031293,0.2035054757,0
0.3306892319,0.4349010431,0
0.196034918,0.0868566182,0
0.0695624541,0.5959417805,1
0.824288982,0.8543879706,0
0.8610424853,0.8643091126,0
0.0981160267,0.976753291,1
0.7502490682,0.8323139351,0
0.9616541036,0.9804060627,0
0.38729221,0.3079152555,0
0.02082296,0.7068990268,1
0.3282058283,0.0721588862,0
0.9713826079,0.4038590923,1
0.1348739327,0.9448241578,1
0.1443680881,0.2911986958,0
0.016928047,0.5628287479,1
0.0090577031,0.8264294935,1
0.3450204018,0.7362110473,1
0.7505528071,0.0327931859,1
0.2189748264,0.7873248054,1
0.2567874041,0.6802684361,1
0.3790667221,0.8393348529,1
0.6494052121,0.7300885589,0
0.3217761002,0.7103704604,1
0.7403823948,0.9613809939,0
0.1917745428,0.889472406,1
0.9795623651,0.3004136574,1
0.6167346207,0.7296786658,0
0.1301553366,0.7374161592,1
0.5810214761,0.0634996924,1
0.559791164,0.2309001851,1
0.7615433496,0.2599045992,1
0.0411641748,0.1786359059,0
0.2316242378,0.9449564796,1
0.2018383543,0.2739733297,0
0.8481557126,0.6510853076,0
0.7635397241,0.2996065598,1
0.4378708676,0.3633228212,0
0.6153071492,0.3568122567,1
0.2410048583,0.1704290792,0
0.7461319855,0.395233129,1
0.1648707071,0.9933504995,1
0.5585866472,0.2028847644,1
0.993199971,0.2433119763,1
0.8567414635,0.406097424,1
0.8195757374,0.5805907114,0
0.8963711331,0.1083411579,1
0.954930672,0.6759694114,0
0.8821566965,0.2009655239,1
0.0878041363,0.6953901783,1
0.770399888,0.7353456219,0
0.3739440726,0.2486218941,0
0.2813215345,0.5953802934,1
0.1781679213,0.8643361312,1
0.7115794593,0.6829630954,0
0.9323734801,0.3747751788,1
0.0809610052,0.0538260134,0
0.0468694943,0.1781898626,0
0.1111466558,0.0767557543,0
0.3589240025,0.6552152905,1
0.4129593528,0.7373206184,1
0.276337117,0.1093760609,0
0.6530471677,0.9549855647,0
0.241996673,0.1657669313,0
0.4158242298,0.3658964142,0
0.912145744,0.6200336135,0
0.8478361289,0.1753092967,1
0.7300592867,0.6076672711,0
0.3633498715,0.0730585574,0
0.9685724975,0.6014842628,0
0.2171156338,0.6238199768,1
0.1093661075,0.2248661562,0
0.2675746844,0.1110165872,0
0.9107747293,0.4339859349,1
0.8463568098,0.0583765106,1
0.9250791347,0.4484669343,1
0.6064301069,0.3834752775,1
0.2318050559,0.126474531,0
0.0691382091,0.3185467729,0
0.336876227,0.7255573804,1
0.5539454646,0.1059052356,1
0.8181572914,0.8418293686,0
0.8593272527,0.2229336287,1
0.5549322838,0.966153072,0
0.299681664,0.0793584269,0
0.6152178113,0.4030150126,1
0.0277859761,0.1948897788,0
0.3573069198,0.6228341701,1
0.0577127182,0.0221250659,0
0.9762566221,0.6048695623,0
0.8782061803,0.9657329056,0
0.4258257333,0.855320889,1
0.0562081158,0.5804898767,1
0.4015629773,0.2838560996,0
0.1163994685,0.7955115782,1
0.893334816,0.572188263,0
0.7879978364,0.9919461991,0
0.3997535673,0.2528296104,0
0.1216003332,0.7435837473,1
0.1834612178,0.9414837088,1
0.669127553,0.8148025898,0
0.6470175939,0.8545867827,0
0.3581951675,0.0981106177,0
0.1967957909,0.6346165409,1
0.1815715762,0.7265889064,1
0.1829651977,0.8245689381,1
0.6504411681,0.1398040298,1
0.873352549,0.9087373549,0
0.9350137897,0.6337586189,0
0.6955766908,0.1100624391,1
0.7285497645,0.3154129988,1
0.9525041735,0.574808114,0
0.9969790967,0.3244126623,1
0.1304753555,0.1108958686,0
0.8490073166,0.7992550773,0
0.9183890286,0.0629360246,1
0.2204421497,0.7324763871,1
0.643689716,0.8829368956,0
0.5762879866,0.8170039003,0
0.718809104,0.4346155506,1
0.0948616041,0.4311347466,0
0.1615804409,0.9480993658,1
0.9003567898,0.1345671793,1
0.3330963972,0.4180187263,0
0.2357660331,0.9986500267,1
0.8910560433,0.670979113,0
0.7592333491,0.2297617402,1
0.8573433558,0.2558527823,1
0.2725780688,0.6405755289,1
0.0493555077,0.077800405,0
0.9326560521,0.168725256,1
0.1234077015,0.0746687747,0
0.6102803112,0.420049838,1
0.7254167334,0.996444979,0
0.9728537433,0.5936464226,0
0.1432770923,0.6721331363,1
0.8701767792,0.931062122,0
0.7515403061,0.0867958195,1
0.2439912018,0.0182258328,0
0.9793922856,0.3630538982,1
0.6654073908,0.8500577761,0
0.0170597116,0.6008536023,1
0.9038309814,0.2720034068,1
0.1110375003,0.9634174102,1
0.4071062797,0.5542922413,1
0.6551474474,0.1282805533,1
0.9825747865,0.2778572405,1
0.4166710461,0.3250063517,0
0.7383306774,0.5796441952,0
0.8214767532,0.6479077933,0
0.16085792,0.6832504052,1
0.7630412223,0.7093511546,0
0.2360612733,0.6625189427,1
0.8943583,0.0901524564,1
0.069057801,0.0556196567,0
0.7602555313,0.6709815812,0
0.9512185104,0.4313995213,1
0.5500985444,0.7896401862,0
0.2286725829,0.3141674218,0
0.908796985,0.6835953873,0
0.0805141413,0.0001032058,0
0.5936716311,0.6972357318,0
0.081788499,0.5732599662,1
0.2308421398,0.5960870036,1
