0.6116090026,0.3565724064,1
0.4811009345,0.2211541659,1
0.1107403975,0.1754583176,1
0.0968305964,0.7580060805,1
0.0253573123,0.9084870876,0
0.4148796517,0.7459876679,1
0.0615717206,0.5969968396,1
0.3874126296,0.9670884695,1
0.1767156924,0.57877894,1
0.4945877974,0.6561746635,1
0.2539963312,0.1915483049,1
0.2746101639,0.300101415,1
0.1558083777,0.8548876464,0
0.8066690469,0.6566225772,0
0.9417097906,0.215268496,1
0.2321645766,0.6222565135,0
0.8100449696,0.7319327174,1
0.1081403752,0.5613405891,0
0.8355974873,0.078152458,0
0.8994008109,0.7376679163,1
0.5056436287,0.2718754648,0
0.6814500428,0.1093725546,1
0.4303097995,0.057061546,1
0.5396955188,0.4884252492,1
0.3800036943,0.4862436675,0
0.5000821941,0.8655693128,1
0.1197559512,0.5504916601,0
0.7859548755,0.9413198184,0
0.8225733085,0.0883360601,1
0.0823749087,0.0580254542,0
0.7966977216,0.0870890508,1
0.0478267106,0.8966601845,1
0.5515195361,0.7873038012,1
0.2964946022,0.7984045865,0
0.7112963874,0.3567586252,1
0.4036534484,0.1370592127,0
0.7603153915,0.9944992617,1
0.3235339039,0.8929254077,0
0.6212888083,0.1822441702,1
0.5163552968,0.6527400692,0
0.4747419656,0.6767387632,0
0.994982359,0.6751974842,0
0.7893174519,0.7963483529,1
0.3466878783,0.1491766528,1
0.019545147,0.6093779195,1
0.2107934953,0.4772119739,0
0.4848418259,0.1269209853,1
5.89136034250259E-05,0.8115824342,1
0.2231231775,0.5988706679,0
0.7263123546,0.8588701896,1
0.1100925362,0.5089646846,1
0.0059479177,0.4919979298,0
0.8999174059,0.2491288399,0
0.6034443596,0.3879500234,0
0.8138963791,0.2494439567,0
0.7601290593,0.9638556389,0
0.6474666691,0.9643254522,1
0.3778889618,0.8666085105,1
0.5321273267,0.8753607131,1
0.5088377444,0.0902096429,0
0.8218191294,0.6940192035,0
0.4836318445,0.1546590126,0
0.5413677746,0.018297985,1
0.1979346104,0.0633943679,0
0.7450114854,0.9607541778,0
0.959895013,0.4711496779,0
0.4853371928,0.4770401835,0
0.8152006281,0.7720809549,0
0.8907699851,0.1732066541,0
0.864361843,0.2588968272,1
0.2261597798,0.3367281228,0
0.9357893164,0.9798920422,1
0.5040255079,0.2352897844,1
0.5227886835,0.1490172613,1
0.3137102764,0.9955513061,0
0.9839383285,0.0958407396,0
0.7446513505,0.7168053121,0
0.9784723159,0.4865735562,1
0.0128345446,0.6769817513,0
0.6762513808,0.4086009697,0
0.6955302332,0.6283600682,0
0.8061029659,0.4338729782,0
0.4182150446,0.9597821541,0
0.927223296,0.1335327085,0
0.5658541405,0.4407051587,0
0.7371256804,0.4030960028,1
0.4831076411,0.5158589703,1
0.5280526527,0.7667976862,1
0.3184298721,0.3633464843,0
0.8932410083,0.7144762368,1
0.2116408895,0.9964124807,0
0.8749037819,0.4426792942,0
0.5540070519,0.3584456083,0
0.762435396,0.660428819,0
0.8795634645,0.6857698855,1
0.4166711836,0.3312689185,1
0.2671766906,0.87739867,1
0.456099228,0.3257229857,0
0.8618762059,0.769391811,1
0.3669398897,0.5969823366,1
0.2542084069,0.7576129388,1
0.5036680659,0.49517175,1
0.4853999294,0.3227333217,1
0.4161229224,0.981928003,0
0.6410316503,0.1028805047,1
0.2746038001,0.4562321033,1
0.4256645093,0.0286620518,1
0.2963613046,0.9222646663,1
0.5325421582,0.2289888726,1
0.2766104269,0.3388416492,1
0.3154819088,0.6196334229,1
0.0164941628,0.0152025982,0
0.7740386308,0.3092059891,0
0.5004983122,0.0786638991,0
0.5488017375,0.9694828044,1
0.3760702495,0.7560494463,1
0.2355904571,0.3063826875,0
0.6175552742,0.9064327087,1
0.0391085214,0.5264193292,1
0.343935028,0.7592923292,1
0.2242900327,0.0509491807,1
0.3832832897,0.9835096337,1
0.594204169,0.9751488548,0
0.8120873173,0.0137599856,0
0.9115291087,0.6410358916,1
0.4999824484,0.3280991323,0
0.4727940918,0.7716157914,0
0.7947446994,0.4683090984,1
0.4413858177,0.1571942035,1
0.2874548142,0.4019302365,1
0.2650286774,0.4359740748,1
0.3612571474,0.369066979,0
0.9670785214,0.3635607159,1
0.3701658487,0.1039374748,1
0.0745335185,0.7055627261,0
0.8674827712,0.5185526398,1
0.107520136,0.759066782,1
0.3958062774,0.8638846893,1
0.0923035759,0.0275111513,1
0.3848178935,0.5029711798,1
0.2123545891,0.6356625149,0
0.7276752959,0.0719217332,0
0.5025021476,0.1950239795,0
0.7640543023,0.5651763899,1
0.39688467,0.4514932244,0
0.5101951654,0.9021675519,1
0.1076583243,0.6172629567,0
0.6293377274,0.2974394187,1
0.3462805184,0.0150822853,1
0.4265693941,0.6143509827,0
0.7816373821,0.8916845799,0
0.5990585024,0.7201553073,0
0.4148382451,0.9725155563,0
0.9053948949,0.5985415145,0
0.5812869097,0.3911499192,1
0.4625401824,0.9608212956,1
0.0349828481,0.6889289704,0
0.5910222551,0.9251879405,0
0.8178446374,0.2700275048,1
0.282036809,0.4016866786,1
0.4482889707,0.2110814624,0
0.492895557,0.9815711409,0
0.8322429631,0.584907575,0
0.8069728051,0.8232573508,1
0.3734879497,0.3677463767,1
0.0306019692,0.6480056143,1
0.4587957433,0.2769616235,1
0.2511134269,0.7607255026,1
0.1008645488,0.9089378042,1
0.4551517827,0.6336577057,1
0.0726284858,0.144680775,0
0.6952487246,0.3896889079,1
0.4255144613,0.5596888657,0
0.7550740473,0.6021543841,0
0.4359853026,0.04549843,1
0.2282422635,0.7095345324,1
0.3618303377,0.8943297311,0
0.766175971,0.9756262114,0
0.9296957904,0.5928513182,1
0.2828645656,0.0091827263,1
0.3306041469,0.8596846887,1
0.1207126763,0.5451956838,0
0.9593514715,0.4653092118,0
0.6154145247,0.0805839919,0
0.6681253815,0.962151631,1
0.2475300056,0.3653031357,0
0.9882671407,0.2963608385,1
0.1869702155,0.6660311015,1
0.0636773927,0.2041780483,1
0.3179724533,0.7560756335,0
0.4602203153,0.290117675,0
0.7822878398,0.1255734486,0
0.5405978484,0.8334461171,0
0.9483968772,0.1317708546,0
0.7658639662,0.8054840309,0
0.4904324876,0.1342943432,0
0.6569477597,0.373382655,0
0.6907527542,0.2008640673,1
0.5729937368,0.3537420819,0
0.9821294066,0.6046358722,1
0.3142297458,0.7341812493,0
0.7745752267,0.3213767994,1
0.1482312782,0.8943848675,1
0.0720723327,0.1350640999,1
0.3494581066,0.649422386,1
0.5016615857,0.2332502885,0
0.8677884803,0.3172361858,0
0.568655154,0.2355176141,1
0.0818259776,0.695426035,0
0.4597249874,0.3566550289,0
0.6317251671,0.7375201611,0
0.8317377048,0.7919625579,0
0.6886055924,0.2367509881,1
0.0407442021,0.152031787,0
0.880381004,0.3254426238,0
0.4355977023,0.914180516,0
0.8801613046,0.0432024845,1
0.1487592727,0.9600069651,0
0.4306428161,0.5578121275,0
0.853299716,0.4145413984,0
